time,citylion,robokaiser,xkevio,vendetta,not,v3ndetta,isit2004,gantoe,darkydu,vespasian,iakwai,azkedar,vah,aimuari,ice,crackerjack,icypenguin,n,	,],icypenguin79,orange,xcios,robo,supa,imperator,imperatormendes,dama,mendes,supahot,supahot\_fire,aim,supa_hot_fire,supa\_hot\_fire,coolyourjets,supahot_fire,kingcold64,  , ,topher3001,icypenguin76,jovaz,midnight,sandfalls,r3y,mokou,alberta,british,ontario,saskatchewan,the,r3y_j04n,midnight_jack,ahrimanne,waffle4breakfast,theorangewizard,midnight\_jack,theoangewiard,roy,mokotan,hanztu,r3y_j04n~~,olivayk9,hantzu,oange,moko,midnightjack,pamplemousse,falscherrvn,thraldrek,squareblob,dr_oracle,falvyu,lodish,brinton,jaymes,mike0war,meow,peter5930,reffelruz,serqwaez,voyevode,lord_pericorp,pergyskeel,squaeblob,wjuice,pampledrek,pamplekroeker,pamploracle,pamplelusional,pampleblob,thepamplewizard,pamplejerry,dr.,alleny,wjkroeker,specificlanguage,orangewizard,i,figasaur,specific,~~sun~~hantzu,specificlangiage,my,droidjoe,r3y\_j04n,sand,r3yjoan,r3y_jo4n,smal,kingcold65,kick,kingcold69,fixed,gregy,raven,rey,pirater,c4mmo,rakkwal,c5mmo,.,oli_bear,actualpirater,greeenkitten,armpits,dr\_oracle,microsoftonenote,meat312,fellow,allen,mikepompeo,teal,bro,chairman,baes20,xavier,baes,henrydraton,godomasta,chrischrispie,centi,greenkitten,cityline,godomister,greeekmitten,greenk,chriscrhispie,i6olden,cr0c,nay,kevalalajnen,guiltbot,croc,majestic,guiltbot2,majesticguess,general,xavter,stardrakness,ravenmc,stardarkness,thomasih,~~xavter~~,*,comradenick,crimeo,callum,f1sh,f1sh98,gregy165,programmc,jecowa,shadow516,drchingchongun,drchingchangun,pinging,mazznoff,zakedar,aimauri,no,nick,iedomatsdraugs,spacevolcano,cr0codile,higgenbottoms,cr0c0dile,eliteduck,zach,zackattack,zachattack,han,wplibrar,chingchongun,wplibrar2,daelvn,asakuun,puppyface08,isit,-,collada,kdeeks,colada,mikey,fig,all,droid,gantoe\,whatever,lockeddoor,kingcold54,c0rcodile,aimuari\,cheeto,cel_eri,gavjenks
2018-08-13,80.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,18.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,133.0,0.0,0.0,0.0,0.0,16.0,106.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,33.0,29.0,4.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,36.0
2018-08-30,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,18.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,210.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,133.0,0.0,0.0,0.0,0.0,83.0,135.0,16.0,57.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,33.0,29.0,4.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,36.0
2018-08-30,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,23.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,210.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,16.0,57.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,33.0,36.0,4.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,0.0,36.0
2018-09-07,80.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,23.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,210.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,18.0,57.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,33.0,36.0,6.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,0.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,0.0,36.0
2018-09-30,80.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,23.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,210.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,18.0,57.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,33.0,36.0,6.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,0.0,36.0
2018-10-03,80.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,23.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,262.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,18.0,57.0,2.0,2.0,0.0,0.0,0.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,0.0,36.0
2018-10-09,80.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,23.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,262.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,18.0,57.0,2.0,2.0,0.0,0.0,0.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,0.0,0.0,0.0,0.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2018-10-17,80.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,57.0,0.0,89.0,0.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,31.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,262.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,29.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,20.0,57.0,2.0,2.0,0.0,0.0,0.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2018-10-30,149.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,90.0,0.0,111.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,31.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,262.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,29.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2018-11-14,149.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,127.0,0.0,111.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,31.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,121.0,262.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,16.0,5.0,2.0,46.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,29.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2018-11-30,225.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,127.0,0.0,111.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,31.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,124.0,342.0,39.0,33.0,153.0,5.0,3.0,2.0,2.0,2.0,0.0,17.0,0.0,0.0,16.0,5.0,2.0,46.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,29.0,160.0,0.0,0.0,0.0,0.0,83.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2018-11-30,225.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,127.0,0.0,111.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,31.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,124.0,342.0,39.0,33.0,167.0,5.0,3.0,2.0,2.0,2.0,0.0,17.0,0.0,0.0,24.0,5.0,2.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,71.0,207.0,24.0,2.0,9.0,0.0,98.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2019-01-31,262.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,127.0,0.0,111.0,0.0,0.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,43.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,13.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,124.0,342.0,39.0,33.0,167.0,5.0,3.0,2.0,2.0,2.0,0.0,17.0,0.0,0.0,24.0,5.0,2.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,71.0,207.0,24.0,2.0,9.0,0.0,116.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2019-02-09,262.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,127.0,0.0,111.0,0.0,0.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,46.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,24.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,124.0,342.0,39.0,33.0,167.0,5.0,3.0,2.0,2.0,2.0,0.0,21.0,0.0,0.0,24.0,8.0,2.0,50.0,6.0,3.0,4.0,2.0,7.0,8.0,16.0,2.0,25.0,71.0,207.0,24.0,2.0,9.0,0.0,151.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
2019-02-15,262.0,0.0,0.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,127.0,0.0,111.0,0.0,0.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,0.0,54.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,20.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,32.0,30.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,124.0,342.0,39.0,33.0,167.0,5.0,3.0,2.0,2.0,2.0,7.0,23.0,0.0,0.0,24.0,8.0,2.0,50.0,6.0,3.0,4.0,2.0,7.0,8.0,16.0,2.0,25.0,71.0,207.0,24.0,2.0,9.0,0.0,151.0,135.0,20.0,57.0,2.0,2.0,7.0,2.0,3.0,5.0,10.0,7.0,8.0,37.0,33.0,36.0,6.0,5.0,4.0,9.0,5.0,27.0,39.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,51.0,49.0,38.0,12.0,2.0,8.0,2.0,2.0,18.0,6.0,4.0,2.0,27.0,6.0,36.0
